Date,Close,SimpleReturn,LogReturn
2023-08-09,4467.71,-0.00703874756077505,-0.00706363640400706
2023-08-10,4468.83,0.00025068771249703303,0.000250656295582881
2023-08-11,4464.05,-0.00106963120100778,-0.00107020366471397
2023-08-14,4489.72,0.005750383620255261,0.005733913274737531
2023-08-15,4437.86,-0.0115508316776994,-0.0116180607363658
2023-08-16,4404.33,-0.0075554433893813,-0.0075841303382104
2023-08-17,4370.36,-0.007712864385729601,-0.007742762356125071
2023-08-18,4369.71,-0.000148729166475903,-0.00014874022775515302
2023-08-21,4399.77,0.00687917504822977,0.00685562148126693
2023-08-22,4387.55,-0.0027774179104816904,-0.00278128209222998
2023-08-23,4436.01,0.0110448883773404,0.0109843390302715
2023-08-24,4376.31,-0.0134580399954012,-0.0135494202074993
2023-08-25,4405.71,0.0067179884423178605,0.006695523315478111
2023-08-28,4433.31,0.00626459753365527,0.00624505651115688
2023-08-29,4497.63,0.0145083470364129,0.0144041079841508
2023-08-30,4514.87,0.00383312989285467,0.00382580216990696
2023-08-31,4507.66,-0.0015969452055097902,-0.0015982216816604802
2023-09-01,4515.77,0.00179915965268029,0.0017975431036151802
2023-09-05,4496.83,-0.00419419058100845,-0.00420301086961027
2023-09-06,4465.4800000000005,-0.0069715777558858605,-0.006995992744252871
2023-09-07,4451.14,-0.0032113009127796603,-0.0032164682050082
2023-09-08,4457.49,0.0014266008258556602,0.00142558419766438
2023-09-11,4487.46,0.006723514803174121,0.00670101278298673
2023-09-12,4461.900000000001,-0.00569587249802794,-0.005712155841120611
2023-09-13,4467.4400000000005,0.00124162352361101,0.00124085334657119
2023-09-14,4505.1,0.008429883781315711,0.00839455074111183
2023-09-15,4450.32,-0.0121595525071587,-0.0122340846671076
2023-09-18,4453.53,0.000721296446098307,0.000721036436838388
2023-09-19,4443.95,-0.0021511026084926103,-0.0021534195529619
2023-09-20,4402.2,-0.00939479517096276,-0.00943920462311013
2023-09-21,4330.0,-0.016400890463859,-0.016536873951468
2023-09-22,4320.06,-0.00229561200923778,-0.00229825096594027
2023-09-25,4337.4400000000005,0.0040230922718664805,0.004015021275818631
2023-09-26,4273.53,-0.014734497768268899,-0.0148441287179614
2023-09-27,4274.51,0.000229318619501928,0.00022929233000634002
2023-09-28,4299.7,0.00589307312417087,0.0058757768874731905
2023-09-29,4288.05,-0.0027094913598622,-0.0027131686755154203
2023-10-02,4288.39,7.929012021778979e-05,7.92869769223615e-05
2023-10-03,4229.45,-0.0137440857757808,-0.0138394101614838
2023-10-04,4263.75,0.00810980151083474,0.00807709378700013
2023-10-05,4258.1900000000005,-0.00130401641747302,-0.00130486738674726
2023-10-06,4308.5,0.0118148790918209,0.0117456283337133
2023-10-09,4335.66,0.006303818034118611,0.00628403208104552
2023-10-10,4358.24,0.00520797294990838,0.0051944583608864205
2023-10-11,4376.95,0.0042930173648079205,0.00428382865456899
2023-10-12,4349.61,-0.00624635876580726,-0.0062659488852716
2023-10-13,4327.78,-0.00501884076963222,-0.00503147744968867
2023-10-16,4373.63,0.0105943462930187,0.0105386194537476
2023-10-17,4373.2,-9.8316501395912e-05,-9.83213347799389e-05
2023-10-18,4314.6,-0.0133997987743527,-0.013490386223826199
2023-10-19,4278.0,-0.008482825754415281,-0.008519009694152471
2023-10-20,4224.16,-0.0125853202431043,-0.012665186185758
2023-10-23,4217.04,-0.0016855422143100501,-0.00168696433884679
2023-10-24,4247.68,0.00726575986948208,0.007239491399759401
2023-10-25,4186.77,-0.0143395924363416,-0.014443397939346899
2023-10-26,4137.2300000000005,-0.0118325105033238,-0.0119030718197409
2023-10-27,4117.37,-0.004800313253070181,-0.00481187176120867
2023-10-30,4166.82,0.0120100938220271,0.0119385449479703
2023-10-31,4193.8,0.00647496172140882,0.006454089207465981
2023-11-01,4237.86,0.0105059850255138,0.0104511806797373
2023-11-02,4317.78,0.0188585748467387,0.0186829564307358
2023-11-03,4358.34,0.00939371621527729,0.009349869637436971
2023-11-06,4365.9800000000005,0.00175296098973443,0.0017514263468030502
2023-11-07,4378.38,0.00284014127412413,0.0028361156932399803
2023-11-08,4382.78,0.0010049378994056999,0.0010044332873557602
2023-11-09,4347.35,-0.008083910212239531,-0.008116762182438
2023-11-10,4415.24,0.0156164099968945,0.0154957286509859
2023-11-13,4411.55,-0.0008357416584374721,-0.0008360910851978611
2023-11-14,4495.7,0.019074928313177898,0.0188952827572981
2023-11-15,4502.88,0.00159708165580441,0.00159580767714834
2023-11-16,4508.24,0.00119034928756689,0.0011896413835666801
2023-11-17,4514.02,0.00128209678278002,0.0012812755985166702
2023-11-20,4547.38,0.007390308416887811,0.007363133890926981
2023-11-21,4538.1900000000005,-0.00202094392815211,-0.00202298879083217
2023-11-22,4556.62,0.00406109043473291,0.00405286646497772
2023-11-24,4559.34,0.0005969336920788051,0.0005967555980324691
2023-11-27,4550.43,-0.00195423021753149,-0.0019561422168003
2023-11-28,4554.89,0.000980127152818477,0.0009796471418229002
2023-11-29,4550.58,-0.000946235803718776,-0.000946683767425388
2023-11-30,4567.8,0.00378413301161618,0.0037769911916856105
2023-12-01,4594.63,0.00587372476903547,0.005856541700615301
2023-12-04,4569.78,-0.00540848773459457,-0.0054231665551196006
2023-12-05,4567.18,-0.000568955179461428,-0.000569117095877915
2023-12-06,4549.34,-0.0039061302598102404,-0.00391377911138442
2023-12-07,4585.59,0.0079681887922205,0.007936610413312941
2023-12-08,4604.37,0.0040954381006588205,0.00408707462100659
2023-12-11,4622.4400000000005,0.00392453256362968,0.003916851675081131
2023-12-12,4643.7,0.004599302532861451,0.00458875806008574
2023-12-13,4707.09,0.0136507526325991,0.0135584204292982
2023-12-14,4719.55,0.00264707069548287,0.00264357337426093
2023-12-15,4719.1900000000005,-7.62784587514664e-05,-7.62813681010493e-05
2023-12-18,4740.56,0.004528319478554811,0.004518097487249541
2023-12-19,4768.37,0.00586639553132962,0.00584925523490143
2023-12-20,4698.35,-0.014684263175886,-0.01479314417452
2023-12-21,4746.75,0.0103014888205433,0.0102487900924941
2023-12-22,4754.63,0.0016600832148312402,0.0016587067997896202
2023-12-26,4774.75,0.004231664714183791,0.00422273639994984
2023-12-27,4781.58,0.00143044138436577,0.0014294192776817501
2023-12-28,4783.35,0.000370170529406799,0.000370102033199375
2023-12-29,4769.83,-0.0028264709879060003,-0.0028304729998547503
2024-01-02,4742.83,-0.0056605790982068305,-0.005676660892965471
2024-01-03,4704.81,-0.00801631093671906,-0.00804861430897457
2024-01-04,4688.68,-0.0034284062480738303,-0.00343429669986941
2024-01-05,4697.24,0.0018256737503945502,0.0018240092336748502
2024-01-08,4763.54,0.0141146715943832,0.014015987132365
2024-01-09,4756.5,-0.0014778924917183702,-0.00147898565200858
2024-01-10,4783.45,0.00566593083149369,0.005649939819610991
2024-01-11,4780.24,-0.0006710637719637981,-0.0006712890360401641
2024-01-12,4783.83,0.000751008317574131,0.00075072645194106
2024-01-16,4765.9800000000005,-0.0037313198838587703,-0.0037382986232447003
2024-01-17,4739.21,-0.00561689306291668,-0.00563272712675561
2024-01-18,4780.9400000000005,0.008805265012522991,0.008766724739532071
2024-01-19,4839.81,0.0123134781026326,0.0122382838702302
2024-01-22,4850.43,0.0021943010159488604,0.00219189705351041
2024-01-23,4864.6,0.0029213904746590003,0.00291713150622995
2024-01-24,4868.55,0.00081198865271559,0.0008116591682758741
2024-01-25,4894.16,0.0052602931057501605,0.005246506091991601
2024-01-26,4890.97,-0.00065179724406228,-0.000652009756234213
2024-01-29,4927.93,0.00755678321478159,0.007528373761456541
2024-01-30,4924.97,-0.0006006578827215671,-0.0006008383499372601
2024-01-31,4845.650000000001,-0.0161056818620217,-0.0162367879639874
2024-02-01,4906.1900000000005,0.0124936798984656,0.0124162779034858
2024-02-02,4958.61,0.0106844618736739,0.0106277863518032
2024-02-05,4942.81,-0.0031863768273768804,-0.0031914641356150402
2024-02-06,4954.2300000000005,0.00231042666013859,0.0023077617284261603
2024-02-07,4995.06,0.00824144216154688,0.00820766692133105
2024-02-08,4997.91,0.000570563716952188,0.000570401007362488
2024-02-09,5026.61,0.00574240032333506,0.00572597559086019
2024-02-12,5021.84,-0.0009489496897510111,-0.000949400227555541
2024-02-13,4953.17,-0.0136742707852102,-0.0137686247612121
2024-02-14,5000.62,0.00957972369210025,0.009534129096895499
2024-02-15,5029.7300000000005,0.005821278161507901,0.0058043999917945805
2024-02-16,5005.57,-0.0048034387531735705,-0.0048150123419915605
2024-02-20,4975.51,-0.00600531008456573,-0.0060234144772223506
2024-02-21,4981.8,0.00126419201247718,0.0012633935945864801
2024-02-22,5087.03,0.0211228873098077,0.020902891694828
2024-02-23,5088.8,0.000347943692095454,0.000347883173726602
2024-02-26,5069.53,-0.0037867473667663205,-0.0037939352461026604
2024-02-27,5078.18,0.0017062725735916802,0.00170481854428924
2024-02-28,5069.76,-0.00165807434947163,-0.00165945047610303
2024-02-29,5096.27,0.00522904437290928,0.00521542039334016
2024-03-01,5137.08,0.008007817482197591,0.0079759250577917
2024-03-04,5130.95,-0.00119328490115012,-0.0011939974324694201
2024-03-05,5078.650000000001,-0.010193044173106399,-0.0102453489815744
2024-03-06,5104.76,0.0051411300247115,0.005127959537251651
2024-03-07,5157.36,0.0103041083224285,0.0102513828813974
2024-03-08,5123.6900000000005,-0.006528533978624741,-0.00654993806564546
2024-03-11,5117.9400000000005,-0.00112223807451273,-0.00112286825517995
2024-03-12,5175.27,0.0112017725881899,0.0111394973640123
2024-03-13,5165.31,-0.0019245372705192201,-0.0019263915718686902
2024-03-14,5150.4800000000005,-0.0028710764697570403,-0.0028752059156686
2024-03-15,5117.09,-0.00648289091502141,-0.006503996116926491
2024-03-18,5149.42,0.00631804404456449,0.00629816887515886
2024-03-19,5178.51,0.00564917990764013,0.005633283131890101
2024-03-20,5224.62,0.00890410562111499,0.00886469782734107
2024-03-21,5241.53,0.00323659902538354,0.00323137251313781
2024-03-22,5234.18,-0.0014022623165372802,-0.0014032464064151601
2024-03-25,5218.1900000000005,-0.00305491977731009,-0.0030595955699421504
2024-03-26,5203.58,-0.00279982139400825,-0.00280374822525755
2024-03-27,5248.49,0.008630596627706271,0.00859356594070796
2024-03-28,5254.35,0.0011165116061955301,0.00111588877067109
2024-04-01,5243.77,-0.00201356970890787,-0.0020155996658250902
2024-04-02,5205.81,-0.007239066549448171,-0.00726539573446736
2024-04-03,5211.49,0.0010910886106099101,0.00109049380604882
2024-04-04,5147.21,-0.0123342844368884,-0.0124109830574575
2024-04-05,5204.34,0.0110992168572877,0.0110380725696564
2024-04-08,5202.39,-0.000374687280231489,-0.00037475749304958703
2024-04-09,5209.91,0.00144548947695178,0.0014444457627020401
2024-04-10,5160.64,-0.00945697718386684,-0.00950197833388736
2024-04-11,5199.06,0.007444813046443951,0.0074172372058720305
2024-04-12,5123.41,-0.0145507072432325,-0.0146576070294486
2024-04-15,5061.82,-0.012021290507689299,-0.0120941305633059
2024-04-16,5051.41,-0.00205657253715064,-0.00205869018634851
2024-04-17,5022.21,-0.005780564238499711,-0.00579733636609662
2024-04-18,5011.12,-0.00220819121462468,-0.00221063286392609
2024-04-19,4967.2300000000005,-0.008758521049186731,-0.008797102336546191
2024-04-22,5010.6,0.00873122444501284,0.008693327734887771
2024-04-23,5070.55,0.0119646349738554,0.0118936245766508
2024-04-24,5071.63,0.000212994645551357,0.00021297196541228102
2024-04-25,5048.42,-0.0045764379499293505,-0.00458694190145745
2024-04-26,5099.96,0.0102091347391857,0.0101573735165603
2024-04-29,5116.17,0.0031784563016179503,0.0031734156874775403
2024-04-30,5035.6900000000005,-0.0157305171642069,-0.0158555547534457
2024-05-01,5018.39,-0.00343547756116824,-0.0034413923648739203
2024-05-02,5064.200000000001,0.00912842565045757,0.00908701340133743
2024-05-03,5127.79,0.0125567710595949,0.0124785886089991
2024-05-06,5180.74,0.0103260858966534,0.0102731360693768
2024-05-07,5187.700000000001,0.0013434374239973401,0.0013425358193505201
2024-05-08,5187.67,-5.78290957453653e-06,-5.7829262956225696e-06
2024-05-09,5214.08,0.00509091750246249,0.00507800259589135
2024-05-10,5222.68,0.00164938013992888,0.0016480214063461702
2024-05-13,5221.42,-0.000241255447394839,-0.000241284554171828
2024-05-14,5246.68,0.00483776443955852,0.00482610006171982
2024-05-15,5308.150000000001,0.0117159803914093,0.0116478796880459
2024-05-16,5297.1,-0.00208170454866563,-0.00208387430730016
2024-05-17,5303.27,0.0011647882803798,0.0011641104408194102
2024-05-20,5308.13,0.0009164157208665371,0.000915996068344354
2024-05-21,5321.41,0.0025018226757822504,0.0024986983273905103
2024-05-22,5307.01,-0.0027060497123881904,-0.00270971768354703
2024-05-23,5267.84,-0.007380803880150941,-0.00740817678564494
2024-05-24,5304.72,0.00700097193536631,0.006976578915071981
2024-05-28,5306.04,0.000248834999773795,0.00024880404548014004
2024-05-29,5266.95,-0.007367076011488781,-0.007394346936505551
2024-05-30,5235.4800000000005,-0.005974995016091,-0.0059929167225423
2024-05-31,5277.51,0.00802791721102958,0.007995864911522231
2024-06-03,5283.400000000001,0.00111605662518866,0.00111543429698598
2024-06-04,5291.34,0.00150282015368908,0.00150169204956555
2024-06-05,5354.03,0.0118476605169957,0.011778026448059
2024-06-06,5352.96,-0.00019984945919238102,-0.000199869431756599
2024-06-07,5346.99,-0.00111527080344342,-0.0011158931807151002
2024-06-10,5360.79,0.00258089130520167,0.0025775665246066002
2024-06-11,5375.32,0.0027104214117694703,0.00270675484345734
2024-06-12,5421.03,0.00850367978092459,0.00846772717188278
2024-06-13,5433.74,0.0023445728948188202,0.0023418286723054004
2024-06-14,5431.6,-0.00039383555341243603,-0.000393913127002162
2024-06-17,5473.2300000000005,0.007664408277487051,0.007635185920104081
2024-06-18,5487.03,0.00252136307080098,0.0025181897678469103
2024-06-20,5473.17,-0.0025259566650810404,-0.0025291522760688303
2024-06-21,5464.62,-0.0015621659842468601,-0.00156338743776919
2024-06-24,5447.87,-0.0030651719607218703,-0.0030698792218004103
2024-06-25,5469.3,0.00393364746221914,0.0039259309005764305
2024-06-26,5477.900000000001,0.0015724132887204902,0.00157117834134084
2024-06-27,5482.87,0.000907281987623021,0.0009068706560974761
2024-06-28,5460.4800000000005,-0.00408362773510962,-0.0040919885121458105
2024-07-01,5475.09,0.0026755889592124903,0.0026720159429361
2024-07-02,5509.01,0.00619533194888122,0.00617621977678353
2024-07-03,5537.02,0.00508439810419659,0.00507151619819727
2024-07-05,5567.1900000000005,0.0054487793072806,0.00543398841319718
2024-07-08,5572.85,0.0010166708878267502,0.00101615442799649
2024-07-09,5576.9800000000005,0.0007410929775606421,0.0007408185037586471
2024-07-10,5633.91,0.0102080337386901,0.0101562836421394
2024-07-11,5584.54,-0.00876300828376742,-0.00880162923017665
2024-07-12,5615.35,0.00551701662088555,0.00550185362877598
2024-07-15,5631.22,0.0028261818052302003,0.0028221956620428502
2024-07-16,5667.200000000001,0.006389379210899101,0.006369053660041411
2024-07-17,5588.27,-0.0139275127046865,-0.0140254105550219
2024-07-18,5544.59,-0.00781637250884448,-0.007847080469682731
2024-07-19,5505.0,-0.007140293511332721,-0.007165907407029401
2024-07-22,5564.41,0.0107920072661216,0.010734189165975
2024-07-23,5555.74,-0.00155811667364558,-0.0015593317997995
2024-07-24,5427.13,-0.0231490314521557,-0.0234211784438895
2024-07-25,5399.22,-0.005142681306694261,-0.005155950404248441
2024-07-26,5459.1,0.0110904908486782,0.0110294423124889
2024-07-29,5463.54,0.0008133208770675361,0.0008129903108684501
2024-07-30,5436.4400000000005,-0.0049601540393226,-0.0049724964337360305
2024-07-31,5522.3,0.015793423637527698,0.015670005291918098
2024-08-01,5446.68,-0.0136935697082737,-0.0137881914330532
2024-08-02,5346.56,-0.0183818399465362,-0.0185528852946029
2024-08-05,5186.33,-0.0299688023701222,-0.0304270454968822
2024-08-06,5240.03,0.0103541425246754,0.0103009055577195
2024-08-07,5199.5,-0.007734688541859441,-0.00776475638925118
2024-08-08,5319.31,0.0230426002500241,0.0227811285756076
2024-08-09,5344.16,0.00467165854217932,0.00466078021215072
2024-08-12,5344.39,4.30376336038041e-05,4.30367075114221e-05
2024-08-13,5434.43,0.0168475728754824,0.0167072266549331
2024-08-14,5455.21,0.0038237680860733203,0.0038164760676323703
2024-08-15,5543.22,0.0161332011049988,0.0160044440127859
2024-08-16,5554.25,0.0019898181923141403,0.00198784112632839
2024-08-19,5608.25,0.00972228473691317,0.00967532743617778
2024-08-20,5597.12,-0.00198457629385285,-0.0019865481747165102
2024-08-21,5620.85,0.004239680407066571,0.00423071828418462
2024-08-22,5570.64,-0.00893281265289059,-0.00897294942546447
2024-08-23,5634.61,0.0114834202174254,0.0114179862085024
2024-08-26,5616.84,-0.00315372315031559,-0.00315870661557479
2024-08-27,5625.8,0.0015952029967027902,0.0015939320118754602
2024-08-28,5592.18,-0.00597603896334742,-0.0059939669454233905
2024-08-29,5591.96,-3.93406506944416e-05,-3.93414245581364e-05
2024-08-30,5648.400000000001,0.0100930621821329,0.0100424673828567
2024-09-03,5528.93,-0.0211511224417533,-0.0213780124545814
2024-09-04,5520.07,-0.0016024800458679402,-0.0016037653903594401
2024-09-05,5503.41,-0.0030180776693048404,-0.00302264125018795
2024-09-06,5408.42,-0.0172602077620966,-0.0174109016708676
2024-09-09,5471.05,0.0115800917828128,0.0115135556900215
2024-09-10,5495.52,0.00447263322396996,0.004462660724490221
2024-09-11,5554.13,0.0106650508050192,0.0106085803030388
2024-09-12,5595.76,0.00749532329995883,0.007467372942030471
2024-09-13,5626.02,0.0054076658041089,0.005393096878371421
2024-09-16,5633.09,0.00125666101435828,0.0012558720767880001
2024-09-17,5634.58,0.00026450846693371104,0.000264473490736702
2024-09-18,5618.26,-0.00289640044155903,-0.0029006031263851704
2024-09-19,5713.64,0.0169767864071795,0.016834291247587
2024-09-20,5702.55,-0.0019409693295342502,-0.00194285545150178
2024-09-23,5718.57,0.0028092695373120903,0.0028053309143568302
2024-09-24,5732.93,0.00251111728981202,0.0025079697029956904
2024-09-25,5722.26,-0.00186117744329695,-0.0018629115860669902
2024-09-26,5745.37,0.0040386141140038604,0.004030480802872331
2024-09-27,5738.17,-0.00125318299778776,-0.00125396888824572
2024-09-30,5762.4800000000005,0.00423654231227011,0.00422759343285607
2024-10-01,5708.75,-0.009324110452443971,-0.00936785208383703
2024-10-02,5709.54,0.000138384059557684,0.00013837448536698
2024-10-03,5699.9400000000005,-0.00168139639970999,-0.0016828115331257501
2024-10-04,5751.07,0.00897026986248983,0.00893027598443789
2024-10-07,5695.9400000000005,-0.00958604224952919,-0.00963228410742117
2024-10-08,5751.13,0.00968935768284096,0.00964271689419271
2024-10-09,5792.04,0.007113384673968381,0.007088203896394331
2024-10-10,5780.05,-0.00207008238893369,-0.00207222797101466
2024-10-11,5815.03,0.00605185076253667,0.006033611862785231
2024-10-14,5859.85,0.00770761285840327,0.007678060962994171
2024-10-15,5815.26,-0.007609409797179171,-0.007638509068754151
2024-10-16,5842.47,0.004679068519722221,0.004668155706575991
2024-10-17,5841.47,-0.00017116048520571202,-0.00017117513483320902
2024-10-18,5864.67,0.0039716030382763706,0.0039637370431245406
2024-10-21,5853.9800000000005,-0.00182277945732678,-0.00182444274130904
2024-10-22,5851.200000000001,-0.000474890587258581,-0.000475003383505512
2024-10-23,5797.42,-0.00919127700300793,-0.00923377741195305
2024-10-24,5809.86,0.00214578208927407,0.0021434831869283502
2024-10-25,5808.12,-0.00029949086552860703,-0.00029953572187414203
2024-10-28,5823.52,0.0026514603692762203,0.0026479514493708
2024-10-29,5832.92,0.0016141440228589802,0.0016128426925638502
2024-10-30,5813.67,-0.0033002338451410002,-0.0033056916281390004
2024-10-31,5705.45,-0.0186147476550957,-0.0187901825995198
2024-11-01,5728.8,0.00409257814896291,0.00408422633023624
2024-11-04,5712.6900000000005,-0.00281210724759118,-0.0028160686495115003
2024-11-05,5782.76,0.0122656751897969,0.0121910613027481
2024-11-06,5929.04,0.0252958794762361,0.0249812338388965
2024-11-07,5973.1,0.0074312198939459105,0.007403744412989461
2024-11-08,5995.54,0.00375684318025815,0.0037498038697994303
2024-11-11,6001.35,0.000969053663222974,0.0009685844338363751
2024-11-12,5983.99,-0.0028926824797754803,-0.0028968743715661904
2024-11-13,5985.38,0.00023228648443596203,0.00023225951010763602
2024-11-14,5949.17,-0.00604974120273061,-0.006068115029117461
2024-11-15,5870.62,-0.0132035225081818,-0.0132914639605682
2024-11-18,5893.62,0.003917814472747421,0.00391015982410767
2024-11-19,5916.9800000000005,0.0039636081050356,0.003955773705267371
2024-11-20,5917.11,2.19706674688958e-05,2.19704261173163e-05
2024-11-21,5948.71,0.005340444913141781,0.00532623530517498
2024-11-22,5969.34,0.0034679787718681103,0.00346197920041007
2024-11-25,5987.37,0.0030204344198856404,0.00301588207225131
2024-11-26,6021.63,0.0057220449045241005,0.005705736188806681
2024-11-27,5998.74,-0.0038012963267422,-0.00380853961537488
2024-11-29,6032.38,0.005607844313972651,0.0055921788939180305
2024-12-02,6047.150000000001,0.0024484531809998403,0.0024454606033056004
2024-12-03,6049.88,0.00045145233705135,0.000451350463104703
2024-12-04,6086.49,0.0060513596963907,0.006033123750502111
2024-12-05,6075.11,-0.00186971472885034,-0.0018714648272306902
2024-12-06,6090.27,0.00249542806632319,0.0024923196558420003
2024-12-09,6052.85,-0.00614422677483917,-0.0061631802121963
2024-12-10,6034.91,-0.00296389304212075,-0.00296829407137457
2024-12-11,6084.1900000000005,0.00816582185981218,0.008132661932885081
2024-12-12,6051.25,-0.00541403210616365,-0.00542874109195645
2024-12-13,6051.09,-2.64408180127296e-05,-2.6441167577319998e-05
2024-12-16,6074.08,0.0037993154952247203,0.0037921163249597704
2024-12-17,6050.61,-0.0038639596449174802,-0.00387144402276301
2024-12-18,5872.16,-0.0294928941048919,-0.0299365545089876
2024-12-19,5867.08,-0.000865099043622752,-0.000865473457752836
2024-12-20,5930.85,0.0108691205846863,0.0108104762524107
2024-12-23,5974.07,0.007287319692792731,0.007260895475462541
2024-12-24,6040.04,0.011042722967759,0.010982197273832
2024-12-26,6037.59,-0.00040562645280495203,-0.000405708741467618
