iter,mu,sigma2,nu,chain
21100,0.0013010814894684794,4.084855165243218e-05,4.33502310545476,1
21120,0.0009237251804468385,4.0572345893756065e-05,3.8702046021556584,1
21140,0.0004512197796455988,3.891010973791039e-05,3.007233537906637,1
21160,0.0012746956866091144,3.668758744474992e-05,3.5608577264032126,1
21180,0.001333618128601913,3.8885490230812106e-05,4.467874099766572,1
21200,0.0011988696354791933,4.255256138191725e-05,4.084909680385147,1
21220,0.0015617808617098404,4.1586880028168886e-05,3.5499294140380733,1
21240,0.001041931531301896,3.871902724458414e-05,3.998319479438123,1
21260,0.001825756931111869,4.3807830536303416e-05,4.122029681709147,1
21280,0.0008198052305324805,4.6885914423948504e-05,4.678790250532613,1
21300,0.0009227385642162747,4.3354401509652916e-05,5.413685034334229,1
21320,0.0004266219924356089,3.780577845412689e-05,3.4350240722921677,1
21340,0.0006112751925824865,3.784942095077441e-05,3.307605893111149,1
21360,0.0010315120976730585,3.292798112598335e-05,3.2540215218553645,1
21380,0.0006042140298942979,3.6102539382668596e-05,3.586289817836991,1
21400,0.0007234921671926732,4.283953984542768e-05,4.361443223799991,1
21420,0.0012115898633128775,4.130041095116706e-05,4.198430192392072,1
21440,0.0005049623467633591,3.8414119750265444e-05,3.420618067192648,1
21460,0.0008689491634040838,3.82149319050167e-05,3.422028691419414,1
21480,0.0011527031926100544,3.823356385609527e-05,3.41818388080726,1
21500,0.0009315841420011236,3.456701653874225e-05,3.3951271858468717,1
21520,0.001044018271468569,4.120003063153004e-05,3.9853981132817546,1
21540,0.0010291515565883003,3.660241926600956e-05,3.4607044598881176,1
21560,0.000704629491855072,3.553802931139448e-05,3.3009484816704124,1
21580,0.001024843844712166,4.278711974048519e-05,4.257897300535288,1
21600,0.0009602422090463352,3.866022028667599e-05,3.7532117426855924,1
21620,0.001300541478993855,4.25936489086976e-05,4.0266843265545,1
21640,0.0006745251617687146,3.765655805126643e-05,4.3255650749008385,1
21660,0.0006775053924937584,4.50612589962995e-05,4.500902841197206,1
21680,0.0012648847038975828,4.24221444083383e-05,4.686312497989304,1
21700,0.001288815043657945,4.0454239432780984e-05,4.8934692387221475,1
21720,0.0012044694670735616,4.368944758341655e-05,4.5903631900000015,1
21740,0.0012246734884667444,3.636792609740061e-05,4.138413100708801,1
21760,0.0012121703749187179,4.034842224837033e-05,4.026468508155476,1
21780,0.0005492832017317686,4.207326743544235e-05,4.492075535647791,1
21800,0.0010051098399680319,4.028158381665666e-05,3.515243112471654,1
21820,0.0007866333989356779,4.628039136100912e-05,5.5273663735011755,1
21840,0.0009902988404585397,4.6681997265973e-05,4.391217745043718,1
21860,0.0005991156406235099,4.103278321834397e-05,4.279356779614359,1
21880,0.0010277412319577663,3.7416597355510857e-05,3.779586242681269,1
21900,0.0010010397422726262,5.203707467864341e-05,5.539617740102477,1
21920,0.0004832701500338184,4.699952125581352e-05,5.408839025814585,1
21940,0.0009658256077657438,4.207411791232949e-05,4.483798512257909,1
21960,0.000839335491028896,4.272915667065605e-05,4.0650677416538095,1
21980,0.0009733150659931143,3.9045386046097985e-05,4.2991372476852066,1
22000,0.0011373254368640044,4.090905079367645e-05,4.677018879977394,1
22020,0.000805004738648708,4.108587609318445e-05,4.3783469937264226,1
22040,0.0008269034231424977,4.4185118252846186e-05,4.505675879935064,1
22060,0.0015361352074889812,3.8242241911348284e-05,3.6995352245518687,1
22080,0.0011243739710403487,3.8519058777488697e-05,3.4571743784188014,1
22100,0.0011932079150702233,4.40064196381269e-05,4.2411914600332,1
22120,0.0006110490992634936,4.430921563117617e-05,4.518663988449598,1
22140,0.0012397090703324537,4.7870696445699485e-05,5.770719988758586,1
22160,0.0008784655749554903,4.440906504901541e-05,5.60871076892618,1
22180,0.001008663514064503,4.2976442906205265e-05,3.7539329701552604,1
22200,0.0008746523850681476,3.5255801380926164e-05,3.9609518670808006,1
22220,0.0005706874179312446,4.2555564710808824e-05,4.617703910906835,1
22240,0.0008605478441041112,3.639213679650116e-05,4.435243252901946,1
22260,0.0009605432762990174,4.089656866994553e-05,4.121195276841105,1
22280,0.0010887124573996359,4.518983455518842e-05,5.093558531581746,1
22300,0.0013751023651263987,4.811523265583291e-05,4.882496788294548,1
22320,0.0009765040889189899,4.7520959821324646e-05,5.240128326194178,1
22340,0.001163737821890433,4.125040750611157e-05,3.7945573097942145,1
22360,0.0014322438718454647,3.9641927043878256e-05,3.951154862320115,1
22380,0.00043813488932304117,4.037339082754023e-05,3.4300076445012264,1
22400,0.00125671172187659,3.7000956366045966e-05,3.481333463622711,1
22420,0.001207294999984597,4.2565862413344334e-05,3.8113687147231454,1
22440,0.0011385202104657879,4.206077866388076e-05,4.933671806955719,1
22460,0.0008983562757943923,4.369208491575468e-05,4.931044889135309,1
22480,0.0006324899793858684,4.570391784667183e-05,5.4324265406046734,1
22500,0.0011029653413654314,4.17709613888392e-05,4.603404217478139,1
22520,0.0005782736068451843,3.8182324350750856e-05,4.5383799969331236,1
22540,0.0009470104399602634,3.7766600423970204e-05,3.676244946605898,1
22560,0.0012516916688832976,3.6358651205492464e-05,2.957596209094298,1
22580,0.0016430532930687663,4.292418913827398e-05,3.4422792815468117,1
22600,0.0007224572781134729,4.007767964344897e-05,3.370637506206171,1
22620,0.0009553518519871008,3.207681637029986e-05,3.1604912039056776,1
22640,0.001007672057058373,3.702968494694412e-05,3.687103205043212,1
22660,0.0009134340825213049,3.944563537641446e-05,3.312198989470135,1
22680,0.0007660132093664742,3.836320810321526e-05,3.962006247019337,1
22700,0.0007049654651284028,3.635483576751384e-05,3.424161644156804,1
22720,0.0010869624903952196,3.326326255266529e-05,3.0632449729386417,1
22740,0.001356854549008973,3.435101030812231e-05,2.946198057802821,1
22760,0.001280361154184477,3.468538446777837e-05,3.146686857378999,1
22780,0.0004611983039639938,3.937635644024668e-05,3.8223350830506804,1
22800,0.0009697019784988125,3.76961702970202e-05,3.16556260567907,1
22820,0.0009513229559262109,4.126597074720422e-05,4.008003045863765,1
22840,0.001419322935830144,3.549751569823169e-05,3.850954108667459,1
22860,0.0009745521657503788,3.236831905890999e-05,2.9733946706208507,1
22880,0.0004605538928996158,3.7257988842008966e-05,3.12441671434554,1
22900,0.0011659081911414054,3.646918763752212e-05,3.5266690806811063,1
22920,0.001349701293546479,3.3866302631680096e-05,3.7555348747829465,1
22940,0.0008434452571093587,4.326593758589777e-05,4.4221893994015105,1
22960,0.0014095201956198329,3.9598142398901416e-05,3.780438561326374,1
22980,0.0006887909421762004,3.4908293854542694e-05,2.723367196409817,1
23000,0.0014110065320888246,3.284335542646091e-05,3.2030686083723343,1
23020,0.0009575121266378313,3.566662650192261e-05,3.0696579435669755,1
23040,0.001011813859675956,3.7108723423719317e-05,3.5737161689280006,1
23060,0.0010911576579035445,4.2549460802195536e-05,3.4517362483817973,1
23080,0.0008974899600116574,3.924457006396322e-05,3.6538960862354855,1
23100,0.0010436291447623574,3.633530494693138e-05,3.9958162329541738,1
23120,0.0007357928340678523,4.637083625052941e-05,4.331610473689339,1
23140,0.001296311615856261,4.600885575649696e-05,4.624343960054911,1
23160,0.0007050621068288973,4.254865832628928e-05,4.026450271604276,1
23180,0.0005516077788324708,4.0256204566109266e-05,3.8324131271896027,1
23200,0.0009202781884409733,4.487905258128464e-05,4.47400429228058,1
23220,0.0010332263029161342,4.2711197725926125e-05,3.8215834256108923,1
23240,0.0007480486655855555,3.353291161269727e-05,3.6784486133938126,1
23260,0.000968505469847471,3.35566332375506e-05,3.1231345383256794,1
23280,0.000818344672673207,3.746284154979543e-05,2.828591975144847,1
23300,0.0006321277625732779,3.718482486618001e-05,3.3114348514249836,1
23320,0.0010444395394728194,3.928978827740499e-05,4.020318085560088,1
23340,0.00106268764318653,3.652349076647284e-05,3.426636642385432,1
23360,0.0003276425878623894,4.044965348933061e-05,3.799891698634616,1
23380,0.0012816868181245499,3.894558735055399e-05,4.009680332530947,1
23400,0.0010427280099856533,3.835380509569611e-05,3.4427990000296287,1
23420,0.0008894152748334966,4.23422603073471e-05,3.869391524685431,1
23440,0.0010635956413803944,3.791094331848867e-05,4.383929674582145,1
23460,0.0007016473505181601,4.085310517794653e-05,5.644541535504532,1
23480,0.0009706479180558184,3.6527775148637936e-05,3.433373214166919,1
23500,0.0008986659143678733,3.892277865325893e-05,4.140300348894332,1
23520,0.0009874681878879708,4.419776075391173e-05,4.783722003996443,1
23540,0.0010971228049383944,4.1563249603907443e-05,4.124603483369227,1
23560,0.0011559689190413093,3.7256343187134835e-05,3.871974065640848,1
23580,0.0005722208954588779,3.9219158894874585e-05,4.223269680172891,1
23600,0.0008002350417081322,3.650895009045854e-05,3.7277624833742573,1
23620,0.0013360440206546035,3.494097248677486e-05,2.9979944184801823,1
23640,0.00045990317619725514,4.443108970711959e-05,4.365561010294591,1
23660,0.0007988779511746791,3.287737758450048e-05,3.68378172228566,1
23680,0.000886512275080755,3.9180971844005764e-05,4.164085291052501,1
23700,0.001310500168636634,3.3368529100459195e-05,3.5416788027239,1
23720,0.0010270345985601836,4.0147583106489675e-05,3.609449911968743,1
23740,0.0011093258769115676,4.0886507001937084e-05,4.713571959418666,1
23760,0.0010470140054030972,4.500387765939729e-05,4.644426056426003,1
23780,0.0010668956692824311,3.910024812159966e-05,5.011521780984477,1
23800,0.00029937629834131955,4.6323918759005036e-05,4.996665536293891,1
23820,0.0004933981429867581,4.4235863101205705e-05,5.0982699820604065,1
23840,0.0003496742529883533,5.117832481053118e-05,5.608311993714086,1
23860,0.000583092638013919,4.5018620596463496e-05,5.129904117082946,1
23880,0.0005367055200483705,4.076520024146696e-05,3.995218602065913,1
23900,0.0013839071503323353,4.147994163193239e-05,4.553048322994089,1
23920,0.0012375277683190243,4.2044815322585866e-05,4.50369963707935,1
23940,0.00018370589353437224,3.865640343709559e-05,3.9078614133950635,1
23960,0.0014669430786151453,4.338099485731265e-05,4.100188893234825,1
23980,0.0006639970851695681,3.638543741506633e-05,4.161956650547314,1
24000,0.001233790920124159,4.7459849780394734e-05,5.524750606340756,1
24020,0.0007013534873231819,4.257533977898212e-05,4.234452974753717,1
24040,0.0011647059780288467,3.786258409073351e-05,3.592309209373723,1
24060,0.00098018689102645,3.4249790506948356e-05,3.3533299943917942,1
24080,0.0006571906794700484,3.662283714718848e-05,3.203801955318694,1
24100,0.0012187859777429853,3.953651834846675e-05,4.127134192917891,1
24120,0.00113850363556315,4.710269826477189e-05,3.702394380032546,1
24140,0.0011646550048819192,3.8976664224513087e-05,3.585782285302443,1
24160,0.0012388961200007712,3.860958057617887e-05,3.416855990636887,1
24180,0.0010165009047457534,3.7058918440861365e-05,3.426595697964875,1
24200,0.0008945602929301066,4.293733644621614e-05,3.9680571373519022,1
24220,0.001273200121797474,4.273822165277112e-05,3.7952898369503725,1
24240,0.0008792336042071446,3.8367700510306365e-05,4.1576053442995935,1
24260,0.0010178835693731108,4.025718026824933e-05,4.045819445499509,1
24280,0.00063127540798046,4.3974279586230865e-05,4.868741343235481,1
24300,0.0009220418157036772,3.397457765757329e-05,3.532416528674983,1
24320,0.0012912851367090682,4.3098245007596466e-05,4.07746386675543,1
24340,0.0011478266178235276,3.957445128851888e-05,3.9122719512389557,1
24360,0.001015418384196916,3.973481653077297e-05,4.23885763096934,1
24380,0.0012720556217132451,3.466465255026199e-05,3.2766328856566034,1
24400,0.0007843504907627306,4.270761678388889e-05,3.8122398767004437,1
24420,0.0009012232219796595,4.289047636665025e-05,4.479491476704258,1
24440,0.0010800494823690692,4.249984210790636e-05,4.413146699219224,1
24460,0.0009601122935611407,3.775664175146847e-05,3.2346962177057987,1
24480,0.0012862728352248535,3.883882306125125e-05,3.598260979654918,1
24500,0.0012053967837959557,4.089938763394271e-05,3.666547935777028,1
24520,0.0009556391143322973,3.97865034699093e-05,3.84582390440134,1
24540,0.0013503301165504547,4.1433075223770465e-05,3.5775089607306834,1
24560,0.0011963994123895538,3.76364880553508e-05,4.3018169599871054,1
24580,0.0007911324553304174,3.454328443770534e-05,4.074371020928785,1
24600,0.0008077100636207661,3.7824104191632924e-05,3.583239935975765,1
24620,0.0011491698771331571,3.796533825198389e-05,3.735703324136734,1
24640,0.0009244217296216307,4.218241285500015e-05,3.7605443758444075,1
24660,0.0012525587907823983,4.074101975327167e-05,3.8219169798127934,1
24680,0.0013212925593581988,4.204307673625558e-05,4.2730704362983145,1
24700,0.0011324000827076213,4.214633783305501e-05,3.788668502986198,1
24720,0.0009599803744803644,3.8984883056425805e-05,3.6702465451601505,1
24740,0.0009526374819981894,3.75098215329744e-05,3.8280392869096254,1
24760,0.0005526333903552212,4.471896547479182e-05,3.8602815306088827,1
24780,0.0011978364123380722,3.328300591444458e-05,3.921632890252788,1
24800,0.0010011473841222422,4.0963031362361324e-05,4.01728083838322,1
24820,0.0006606075688654123,3.569737681037648e-05,3.5761792212537813,1
24840,0.0011417959268368936,3.711320470793757e-05,3.8859992588421823,1
24860,0.0015150948641646826,3.794960404610833e-05,4.80994563203544,1
24880,0.0011189661751399823,3.936705205929888e-05,4.735618552779183,1
24900,0.0009302778455993161,4.292713326800871e-05,5.1581980376669385,1
24920,0.0011172430301203836,4.147059470308363e-05,4.316160434102301,1
24940,0.0008526647864934177,4.326331690046687e-05,4.631659491897874,1
24960,0.0008817286811167517,4.1526252152122236e-05,4.278111642610229,1
24980,0.0011442346111652038,4.0983666685772476e-05,3.61891382971734,1
25000,0.0008935146691924178,3.856653349670973e-05,3.3723040819547556,1
25020,0.0007520145265535946,3.603394118389336e-05,3.100846431329235,1
25040,0.0010960913775167897,4.476540522460466e-05,4.573650641813997,1
25060,0.0008627713821324609,4.4519014625886573e-05,3.826241914542161,1
25080,0.0016388355180511254,3.419533425826575e-05,2.9246871868341153,1
25100,0.0008689834431621698,3.8107187805847425e-05,3.980485638146286,1
25120,0.0012779312420285677,3.98794452600697e-05,4.340591981846943,1
25140,0.0005107161110510685,4.2008889453583074e-05,3.9226695007664873,1
25160,0.0008938026891667694,3.935867420652041e-05,3.6312470043070912,1
25180,0.0012269500813476043,3.805606721826573e-05,3.7390274504559855,1
25200,0.000836502207282643,3.858722997855143e-05,3.5238248028840937,1
25220,0.0016491031161924364,3.518515585113635e-05,3.472100754305234,1
25240,0.0013337845204811735,3.62088965242475e-05,3.8309423514573924,1
25260,0.0013853332154870747,4.122256309869514e-05,3.906336986076896,1
25280,0.001031844038598061,3.729780873776858e-05,3.427111627469146,1
25300,0.0008086611363769471,3.6416220267099995e-05,3.512392921859954,1
25320,0.0006012471429422263,4.1668533085988724e-05,3.7416904286098065,1
25340,0.0010817062474844832,3.7506582855010814e-05,3.014406167754951,1
25360,0.0009080299294520436,3.4990110042335835e-05,3.015538405615211,1
25380,0.000937174897469043,3.665744613052593e-05,3.185551955218587,1
25400,0.0009118869255955277,3.932069890782113e-05,3.677221117312464,1
25420,0.0007760873783802942,4.774754257310994e-05,3.773468626746838,1
25440,0.00115431932897073,3.839390808215206e-05,4.066286602617081,1
25460,0.00046613269457506507,3.406159043557135e-05,3.3166830228289683,1
25480,0.0005204592869206404,4.350477891959412e-05,3.9083944477420243,1
25500,0.0011138146214047832,4.4084873965987586e-05,4.11676803604914,1
25520,0.0010725783547796263,3.83644865954743e-05,4.1156577206432505,1
25540,0.0012861734393525693,4.836731087622429e-05,4.2465611512609325,1
25560,0.00015696033573285104,4.06554417498724e-05,4.067506598234651,1
25580,0.0005311575558239131,3.9073685248164876e-05,3.8393294060599574,1
25600,0.000546380425959164,3.886600696851845e-05,3.471274212748496,1
25620,0.0004689128199459405,4.2335875973624787e-05,4.935087263985254,1
25640,0.000976150079455505,3.882878232848799e-05,4.631907526758825,1
25660,0.0008042402430774783,4.622551461193457e-05,5.193925357267329,1
25680,0.00054044273423603,3.9515445647639685e-05,3.9094069087412775,1
25700,0.0013339820042468909,3.715757268231148e-05,3.6489058449367455,1
25720,0.0013028496980318036,4.63430098221562e-05,3.97359194453197,1
25740,0.000990460505144526,3.5937668392322465e-05,3.5907683038737623,1
25760,0.0011014327860202947,4.2286233589622405e-05,4.391716493272545,1
25780,0.001010405324897117,4.528339073625275e-05,4.367910166568093,1
25800,0.0013365206181686045,4.494016365757504e-05,4.37651388818954,1
25820,0.0012045497936783148,4.244193018409372e-05,4.2642596596441775,1
25840,0.0012817106077961857,4.1025781822124226e-05,4.602510003467799,1
25860,0.0010890270513672072,4.788274047393889e-05,4.7335357211923,1
25880,0.0008240359513765134,3.911512981715367e-05,4.3153643073784735,1
25900,0.0004229605066814422,3.751107141252341e-05,3.7649754070599872,1
25920,0.001356425302520429,4.223691336031393e-05,4.257248252510493,1
25940,0.0008672281129127157,4.544946682897493e-05,4.540599484800023,1
25960,0.0007341069178349012,4.331607775265847e-05,3.811139439653534,1
25980,0.0013512054769514823,4.004693314192727e-05,3.500663254327919,1
26000,0.001002209972011899,3.830419822534179e-05,3.3626445184190894,1
26020,0.000996836121368003,3.2195614049783066e-05,3.1390607760553078,1
26040,0.0007471575567426854,3.7117608119579294e-05,3.2068740134983535,1
26060,0.0005337987703530338,4.0114949016171206e-05,3.7788202274984304,1
26080,0.0012768470512344663,3.9668497823276505e-05,2.9229519492986267,1
26100,0.001177540022995824,3.4432886758017654e-05,2.8386246679673457,1
26120,0.0010820135251092492,3.5107019993384546e-05,3.425469602061794,1
26140,0.0007658411888815861,4.6022043072958524e-05,4.5170658115714355,1
26160,0.0010514917251677586,4.0627712184823955e-05,3.830102108037315,1
26180,0.0009723690182108323,3.941099649691557e-05,3.608097923987843,1
26200,0.0010598586079438564,3.712893603345555e-05,3.6160136949344213,1
26220,0.0013455697276800657,4.327307057634995e-05,3.7919532237149163,1
26240,0.0009372218277461775,4.299237705309794e-05,4.90897870334171,1
26260,0.0007556283808130514,4.573982299064066e-05,4.751216509409803,1
26280,0.0014421526644933023,3.8547398918153815e-05,4.327089615114225,1
26300,0.0009141273097340546,3.857123582910527e-05,4.023305200350163,1
26320,0.001069880561706714,4.6489125875593574e-05,4.668768756747236,1
26340,0.0008010870555666081,4.2590641984903874e-05,4.461276921161252,1
26360,0.0004547460856920371,4.67496057777179e-05,4.079895621887681,1
26380,0.0014417416788479352,4.1980609882883184e-05,3.4348033015895423,1
26400,0.0015153345887355227,4.781602862943311e-05,4.227339179043969,1
26420,0.001000753367567532,3.278192753476943e-05,3.061424967171871,1
26440,0.0007086031324783144,4.2321985211764394e-05,3.8608874550725565,1
26460,0.001031249986796781,3.664797836868346e-05,3.8436018140856536,1
26480,0.0011654571810609706,4.057072842767076e-05,3.952791916297798,1
26500,0.0007689274763792157,3.7254495954832974e-05,3.4850041150064497,1
26520,0.00112287408491322,3.6881029099133843e-05,3.8589429654857685,1
26540,0.0007156137657337736,3.8285351231956913e-05,3.3859004636580123,1
26560,0.0007957735983543627,4.0719734045596355e-05,3.44593655378836,1
26580,0.0008673175930480742,3.708693772380348e-05,3.505032140839314,1
26600,0.0005536113847077809,3.868741810230505e-05,3.9362700664969354,1
26620,0.0010731248056407522,4.396278140409197e-05,4.316387284195983,1
26640,0.0007572598658984147,4.672439081201324e-05,5.067612136031109,1
26660,0.001175073857678946,3.9513660646644045e-05,4.918134017089015,1
26680,0.0011922891276922142,4.27058266285842e-05,3.9190929800730734,1
26700,0.0009801040988948687,3.719597928854377e-05,3.209007129389371,1
26720,0.0009326977500696237,3.3634343393863614e-05,2.9441883995633846,1
26740,0.0007993532949864633,4.211599520423365e-05,3.732284129662693,1
26760,0.0008852957020248279,4.153862305539282e-05,3.689959533175733,1
26780,0.0008558488445965841,4.323366284212925e-05,3.7050745769116866,1
26800,0.0009662408322226042,3.958031944248254e-05,4.00944020487759,1
26820,0.0013163187579518158,3.64914653023329e-05,3.2393692988094895,1
26840,0.0011178809570991952,4.269504930546459e-05,3.122000016138518,1
26860,0.0010703252629467178,4.184046888383299e-05,3.9379221607621946,1
26880,0.0011423076720570133,3.810756751912912e-05,3.700426531264478,1
26900,0.0013119268632134815,3.5674017562111946e-05,4.070482119495582,1
26920,0.0007100054598276099,4.200071170066467e-05,4.179851113336447,1
26940,0.0012785206482951899,4.000428933556146e-05,3.9323416879890534,1
26960,0.0012538493608606235,4.023673533888815e-05,3.921181053316503,1
26980,0.0005541800862117755,3.7775308133781975e-05,3.7596718976067613,1
27000,0.00019850552216656763,3.7404677245157215e-05,3.6711641774317547,1
27020,0.0008923332710205394,3.721662878695847e-05,3.088139527435181,1
27040,0.0012953178212327147,3.578498764298623e-05,3.249782566956525,1
27060,0.0011907297333483078,2.8823011340385918e-05,3.125023138805486,1
27080,0.000902456643142788,3.684108242177052e-05,3.7756656952375725,1
27100,0.0007838681195031068,4.003076394213457e-05,3.798853549311242,1
27120,0.0010827763555798558,4.001472798961794e-05,4.048258665915739,1
27140,0.0008769469068076792,3.9081173491683646e-05,4.685148790954887,1
27160,0.0006971407767290753,4.65370588008815e-05,4.651183081047076,1
27180,0.0011822207872589795,4.256242983760632e-05,5.303629101054593,1
27200,0.001043386049700223,4.577651522947792e-05,4.9500906241772435,1
27220,0.0009137604681393871,4.481246143304679e-05,4.423036937804251,1
27240,0.00119082005424449,4.242801954910484e-05,4.09764577988137,1
27260,0.0011773697829018928,4.0471370189953255e-05,4.044084801222598,1
27280,0.0012664873874384094,4.1191914490753494e-05,4.281777408042978,1
27300,0.0011190107576719947,3.72946314730346e-05,3.775918092896254,1
27320,0.0010011508848148628,4.226029195270938e-05,3.5090279822339117,1
27340,0.0005742448065444073,3.652653350747563e-05,3.552760323205158,1
27360,0.00045200549160635383,3.7485108094577856e-05,3.21609263313898,1
27380,0.001266529872582645,4.327564550743219e-05,3.8448194104036784,1
27400,0.000632705346616718,3.9026080845762954e-05,4.174587682641221,1
27420,0.0009655962693122728,3.8316880788215675e-05,3.6176704635470402,1
27440,0.0012868126013691795,4.190422940526332e-05,3.6477206831108324,1
27460,0.0013996060238522124,4.413639725847831e-05,3.9781707752163005,1
27480,0.0012463201815910894,3.8811157569776764e-05,3.3822548942695794,1
27500,0.0011556729250395347,4.136591540576447e-05,3.8616004340263386,1
27520,0.0011394349831594255,4.3049145332404044e-05,4.309257375778486,1
27540,0.0009841821659159452,3.962623194381457e-05,3.650193403942711,1
27560,0.0005830860029222839,3.5935298301445815e-05,3.4668274041072458,1
27580,0.0006575875331833276,3.4227533464503694e-05,3.7596706131638253,1
27600,0.0008401178332539241,4.1612046412705534e-05,4.073180899679558,1
27620,0.0013648739699702534,3.7508456151830074e-05,3.0785658548255737,1
27640,0.0012450901018844333,3.209556987840052e-05,2.902111448925238,1
27660,0.0005631868440087865,3.371475577249688e-05,3.5342595196182733,1
27680,0.0012417540251759035,3.912873289685971e-05,3.836841295518714,1
27700,0.0011836576066729144,3.616873076368737e-05,3.842151866969383,1
27720,0.0010665641682670356,3.9461272187740446e-05,3.810519553536781,1
27740,0.0003076246991191923,4.078917660677142e-05,4.227769835238524,1
27760,0.0009221619208014685,3.710241587209147e-05,3.3200382342847687,1
27780,0.001180570520752858,3.7183065614666674e-05,3.3743507854188906,1
27800,0.0005860484292687929,3.7565618653694195e-05,4.216019797715594,1
27820,0.0010148453899677557,4.196331190734662e-05,4.133880174542103,1
27840,0.0013032675080923415,4.1014320692326804e-05,3.925825150545051,1
27860,0.0006139370897739278,3.400767891514631e-05,3.3040631199634323,1
27880,0.0010383640243277453,3.318760215598154e-05,3.2357851670721502,1
27900,0.0008427860944175222,3.748243355244111e-05,3.3999548332892977,1
27920,0.0009002856927274132,3.759803554110034e-05,4.237675902221701,1
27940,0.001067982728231907,3.663332451021373e-05,4.017914894366285,1
27960,0.0013148730930952531,3.9832262674329235e-05,3.966900995941823,1
27980,0.0010870106436166223,3.5418032098080696e-05,3.588720418171185,1
28000,0.0008560963450186455,3.731706675253118e-05,3.6662796578254384,1
28020,0.0012544710589196444,3.9881125646849465e-05,3.4386238807179486,1
28040,0.0012711151647594825,3.721193867969404e-05,3.536481200840587,1
28060,0.0006997424388893273,3.587075408300826e-05,3.046885096613453,1
28080,0.0008057753478958896,4.322112697809738e-05,3.677946998491395,1
